# Experiment: OpenBCISession_2025-11-03_16-09-29
# Original file: OpenBCI-RAW-2025-11-03_16-53-41.txt
# Duration: 1.3 minutes
# Sample rate: 200 Hz
# Sample count: 15419
# Board: OpenBCI_GUI$BoardGanglionBLE
#
sample_index,eeg_ch0,eeg_ch1,eeg_ch2,eeg_ch3,timestamp_unix
12.0,270.7612769920379,-56.34907263237983,256.28412426356226,26.895490531343967,2025-11-03 21:53:55.773936987
12.0,194.2803228981793,-121.75618295744061,170.98074617423117,-57.970319263171405,2025-11-03 21:53:55.773936987
13.0,233.553012332879,-87.95870705787092,212.57591348141432,-18.510634830687195,2025-11-03 21:53:55.787676334
13.0,315.0080333678052,-14.439753728918731,296.5516270864755,64.72083868319169,2025-11-03 21:53:55.787676334
14.0,228.24609429575503,-90.62899562623352,210.90417820122093,-26.41304343705997,2025-11-03 21:53:55.803244829
14.0,211.59605969302356,-110.07647539582103,187.28670998103917,-49.480746363755316,2025-11-03 21:53:55.803244829
15.0,316.05894525535405,-19.567156568169594,290.9529968528077,53.21316651953384,2025-11-03 21:53:55.803939342
15.0,245.7862250879407,-80.45272784680128,220.67653678543866,-15.86652556201443,2025-11-03 21:53:55.803939342
16.0,178.46054608561099,-141.28220062609762,162.61458997335285,-71.08614840777591,2025-11-03 21:53:55.817821264
16.0,264.5380834657699,-72.53161974065006,237.34901078790426,5.514482484664768,2025-11-03 21:53:55.817821264
17.0,294.83127310685813,-30.697098836302757,281.3227544669062,38.702354691457,2025-11-03 21:53:55.833283663
17.0,201.3562136143446,-115.53298943117261,185.4167600031942,-57.03908417420462,2025-11-03 21:53:55.833283663
18.0,215.53417434636503,-111.98382437322289,192.44777191989124,-47.072250792291015,2025-11-03 21:53:55.833940744
18.0,296.19259669072926,-29.118861055001616,280.6121734753251,40.654582468327135,2025-11-03 21:53:55.833940744
19.0,217.33306622505188,-96.34730265848339,209.6213925164193,-16.565886853728443,2025-11-03 21:53:55.847583771
19.0,220.515721087344,-97.9367601396516,202.3211078029126,-36.3312581195496,2025-11-03 21:53:55.847583771
20.0,318.0822311313823,-7.842570207081735,300.6954362373799,67.4584454507567,2025-11-03 21:53:55.863206625
20.0,257.2602381519973,-56.120938735082746,243.1907345186919,4.590727195609361,2025-11-03 21:53:55.863206625
21.0,198.4615310486406,-115.66014602966607,186.347995092161,-49.81359745981172,2025-11-03 21:53:55.863908768
21.0,272.89675986673683,-53.55162746552378,245.42345479223877,1.7072643297724426,2025-11-03 21:53:55.863908768
22.0,281.8837394602597,-40.57791451923549,263.6105882767588,18.005748336669058,2025-11-03 21:53:55.877627850
22.0,209.88692541327327,-96.73625225387514,200.3913194257766,-43.69138123234734,2025-11-03 21:53:55.877627850
23.0,243.852696810849,-70.62053086329252,231.6606229552999,-13.218676393385977,2025-11-03 21:53:55.893350363
23.0,324.8215308515355,0.1570757981389761,307.1131045613438,57.955359663348645,2025-11-03 21:53:55.893350363
24.0,216.49158873502165,-94.18938038405031,210.9864560002461,-22.878837978933007,2025-11-03 21:53:55.893932581
24.0,204.98017667140812,-103.1987993773073,199.29178883880377,-46.372889500577,2025-11-03 21:53:55.893932581
25.0,315.4381218627095,-7.876229306682944,303.5153208039701,47.5584377865307,2025-11-03 21:53:55.907538891
25.0,244.709133900702,-66.63005761057138,242.23706002999097,-5.8959522801451385,2025-11-03 21:53:55.907538891
26.0,214.81611355487257,-98.6772603308782,208.59292002860457,-31.832158472854644,2025-11-03 21:53:55.923225403
26.0,279.0675947936252,-43.637152682989836,271.5092569831759,31.360931078437716,2025-11-03 21:53:55.923225403
27.0,281.41251206584275,-34.829688287340105,283.80978793744,37.49810690572485,2025-11-03 21:53:55.923926353
27.0,200.48107702471316,-105.46517875045538,202.12663300521672,-40.84905726602301,2025-11-03 21:53:55.923926353
28.0,228.60512469150126,-84.24124650191516,220.9158903826028,-24.098045364487916,2025-11-03 21:53:55.937561512
28.0,313.94964168034494,-10.183747579343617,304.6335508907214,62.809749805834144,2025-11-03 21:53:55.937561512
29.0,216.82817973103374,-92.42414760496467,212.6581912804395,-24.995621353853494,2025-11-03 21:53:55.953219175
29.0,204.62488617561758,-106.14584054239094,191.35946103278548,-52.8952750233002,2025-11-03 21:53:55.953219175
30.0,304.9925812864676,-15.524324716068804,296.23747549019754,45.17238161480054,2025-11-03 21:53:55.953922749
